TF	Target	Confidence
Mtf2	Sirt2	0.7776037929849328
Cic	Sgk1	0.7775653790062371
Zfp426	Ppm1d	0.7775211768750727
Nfic	St3gal1	0.7774860512029415
Arid3b	Rreb1	0.7774646713843314
Jun	Myo10	0.7773748723268106
Klf7	Sec24d	0.7772638450710591
E4f1	Ccr8	0.7772197871575781
Zeb2	Tef	0.7771617709455432
Myb	Tnfsf11	0.7771074301115641
Ahctf1	Rpa2	0.7770357814702518
Pou6f1	1110057K04Rik	0.7769986803541213
Cux1	Psme1	0.7769538121431134
Cic	Chm	0.7769325804986409
Aebp2	Tmem173	0.7767237010256042
Nfkb1	Prkcd	0.7766211786167179
Nr3c1	Tmem19	0.7766111054246703
Rorc	Armcx2	0.7764878971301781
Mga	Sav1	0.7764596442981696
Lyl1_Tal2	Cd84	0.7764066397553615
Klf3	Acot13	0.7763981559102355
Klf13	Ell2	0.7763975948392369
Atf2	Pkp4	0.7763508459323916
Zfp35	Dusp12	0.7763181292142857
Nfkb2	Mcoln2	0.7762813808685839
Atf6	Nsg2	0.7762006294242338
Smad4	Eps8l1	0.7761209499471702
Nr1h2_Nr1h3	Chst15	0.7760868391014868
Rora	Bmpr1a	0.7760271696759036
Hsf1	Gdi1	0.7758931986961716
Klf3	Mapkapk2	0.7757272830754658
Atf3	Ypel5	0.7756555472299101
Gfi1	Cdk6	0.7756367650738892
Arid5a	Ly6c1	0.7756170693321481
Stat5b	Tnfsf8	0.775590039415531
Nr4a2	Parp6	0.7755640867888737
Pknox1	Smarca2	0.775455982367165
Ahr	Fes	0.775368970752218
Eea1	Cstf2t	0.7753074360122391
Terf1	Ripk1	0.7753059402207876
Hif3a	Actn1	0.7752722881118355
Sp100	Chst15	0.7752527690793796
Srf	Plekho1	0.775144286689445
Egr2	Rcsd1	0.7750300146920335
Arid5a	Cd86	0.7750113788686083
Zeb2	Gpr83	0.7749303665276835
Arid5a	Galk1	0.7748993679484374
Zbtb22	Arrb2	0.7748640601327561
Clock	Myo6	0.7747474766147961
Ets2	Crip1	0.7746006624127872
Irf9	Igtp	0.7745828722307946
Terf1	Rps6ka3	0.7745507759354268
Stat2	Ctla2a	0.7745037859357011
Drap1	Vgll4	0.7744929138009362
Pou6f1	Fbxw2	0.7742913669441724
Bach1	Qprt	0.774085042363581
Zfp277	Phlpp1	0.7740209846558412
Klf10	Pxn	0.7739514221590047
Plagl2	Mpzl2	0.7739197643959697
Cux1	Basp1	0.773908542209988
Hif3a	Tspan5	0.773897287913193
Smad4	Tgfbr1	0.7738056767463366
Nfil3	Mtss1	0.773793965046571
Mxd4	Dyx1c1	0.7737894678279089
Pou2f2	Tspyl4	0.7736936683245608
Zeb2	Picalm	0.7736328692425198
Ahctf1	Anxa4	0.7735923163992839
Elk3	Hk2	0.7734962779209916
Klf10	Kcnmb4	0.7734609833311674
E2f1	Dclre1a	0.7734201352989827
Arid2	Dusp22	0.7733827569353026
Nr1d2	Uros	0.7733385121669727
Nfkb1	Hk1	0.7732774817020878
Irf4	Chchd7	0.7731450993321153
Rel	Slc16a6	0.7731264194913455
Cux1	Ms4a4c	0.7730151734913662
Cic	Lbp	0.7729826441611066
Hif1a	Haus8	0.7729500143601521
Foxo3	Rpl14	0.7729114559693726
Rel	Pycr1	0.7728712083814062
Elk4	Myo6	0.7728575401916915
Scml4	Slamf6	0.7727896061209962
Zhx1	Ascc1	0.7727683050248404
Sp3	Ppme1	0.7727529046847956
Hmga1_Hmga1-rs1	Basp1	0.7727180562248821
Ahctf1	Pmepa1	0.7727120924860924
Nfkb1	Tnf	0.7725717759595643
Gata3	Slc25a30	0.7725452894886445
Ahctf1	Sesn1	0.7724058833567784
Bcl11b	Sqle	0.7723999735496339
Ets2	Frmd4b	0.7723814182997687
Sp3	R3hdm1	0.7722460013899696
Foxo3	Cdk5r1	0.7722312388646677
Drap1	Sars	0.7722004082758107
Zfp202	Atp6v1d	0.7721104661963072
Foxo3	Sla2	0.7719932451992484
Zfp654	Mpp1	0.771961091030371
Zeb2	Perp	0.771911740100718
Zhx1	Naca	0.771895583009691
Ddit3	Dnmt3a	0.7718555949925772
Zeb1	Gtf2i	0.7717928021920044
Ahctf1	Nfat5	0.7717433600213462
Plagl2	Il3	0.771732036069582
Hif1a	Cmas	0.7717116897308491
Kdm5b	Calcrl	0.7717010544547445
Pou2af1	Trim26	0.771646764850496
Nfe2l2	Pknox1	0.7715837497269079
Stat5b	Cd28	0.7715833429532011
Cic	Timd2	0.7715554651909788
Klf10	Ctla2a	0.7715552492289582
Runx2	Tnfrsf18	0.7715329910952919
Cenpb	Anapc1	0.7715263438573973
Bhlhe40	Cpd	0.7715161051121362
Atf6	Epsti1	0.7714355091648797
Zeb1	Cdk5	0.7714194083123042
Fosb	Ada	0.7714130075402195
Ncoa1	Slc39a1	0.7714125058859285
Ikzf4	Nrip1	0.7713652780566236
Irf7	Ifi203	0.7713416146352978
Zfp426	Atp11a	0.7712657399544935
Creb3l2	Rel	0.7712651804397695
Myb	Rdh10	0.7712222576955224
Arid5a	Higd1a	0.7711989323820648
Atf3	Pqlc1	0.7711623141889515
Runx2	Aig1	0.7711045085405537
Irf4	Nrp1	0.771094878284004
Zbtb44	Ccr8	0.7709964175488835
Mxd4	Golm1	0.7709663378396084
Stat5b	Chm	0.7708997638123638
Foxo3	Mpp1	0.7707650807206674
Nfkb1	Tspan13	0.7707560864447527
Klf10_Klf11	Cdkn1b	0.7707438333489802
Creb3l2	Ecd	0.7707142787958159
Ahr	Irf7	0.7705763985682362
Zfp426	Myo6	0.7705521726474645
Rora	Tal2	0.7704861342033145
Sp100	Lilrb4	0.7704605712106993
Plagl1	Rorc	0.7704449698858109
Arid5a	Snx10	0.7704420811092567
Dzip1	Oasl2	0.7703996378590098
Cggbp1	Ncoa1	0.7703728019981232
Zfp703	Dusp2	0.7703364754114123
Clock	Tbxa2r	0.7703186578873366
Mxd4	Myo6	0.7702214143046
Relb	Tspan5	0.7702049208739531
Nfkb1	Myo18a	0.7701325413879245
Smad4	Moap1	0.7699974978872791
Bcl11b	Gadd45g	0.7699092848867463
Rbpj	B4galnt1	0.7698578938943114
Tef	Akr1c13	0.7698045997097773
Sp100	Kdm2b	0.7697807247381093
Hif3a	Cd83	0.7696604008784487
Bach1	Rassf3	0.7695391173991832
Foxk2_Foxp1...	Gnb5	0.7693688488784164
Dbp	Idi1	0.7693604799465021
Arid2	Psmd8	0.7693445686733593
Hsf1	Sorl1	0.7691515812876337
Myb	Zfpm1	0.7691305886384712
Dbp	Ncoa1	0.7691182448652656
Kdm2b	Phlda3	0.7690939388789205
Dzip1	Arl4c	0.769075980151191
Sp3	Id3	0.7689999920455636
Tef	Il17a	0.7689283164660702
Stat2	Lsp1	0.7689081622537068
Mtf2	Il4ra	0.768891107250334
Skil	Ahnak	0.7688863160531839
Bcl6	Ctnna1	0.7688727144638265
Dzip1	Tspan3	0.7688692838776249
Smad4	Dgat1	0.7688502330204486
Hif1a	Mapkapk2	0.7688065784893476
Kdm2b	Il17a	0.7687998779693743
Arid3b	Atad2b	0.7687919556376472
Eea1	St3gal1	0.7687900665084724
Rela	Ripk2	0.7687369147721121
Rora	Plscr3	0.7687304596151551
Rela	Gata3	0.7687280101926186
Cebpg	Tcf12	0.7686887023372928
Topors	4833439L19Rik	0.7686845010263367
Hif1a	Ier3	0.7686478303393534
Nfil3	Abhd6	0.7685900422032558
Nfkb2	Cxcl10	0.7685858881611345
Zfp281	Bcl2l11	0.7685346218642826
Zbtb7a	Cln5	0.7684539187387661
Foxo3	Slc39a8	0.768446664763694
Bach1	Inpp5a	0.7684404181196978
Mafg	H2-Aa	0.7684141195797827
Plagl2	Map3k5	0.7684061386912193
Atf2	Tnfrsf13c	0.7683393472462423
Egr2	Ifngr2	0.7683112737371512
Zfp654	Stambp	0.7682388271778301
Hif1a	Hk2	0.768230116450745
Cggbp1	Rab21	0.7682181971088601
Fosb	Tmem19	0.7681703956508702
Zbtb17	Dnmt3a	0.7681303522191759
Zfp91	Parp9	0.7681286097041184
Ncoa3	Satb1	0.7680884983196637
Bhlhe40	Plekha1	0.7680210341460055
Myb	Lbh	0.7677627469525321
Aebp2	Siah1a	0.7676794618265742
Arid2	Itpr3	0.7676155936003075
Gata3	Ell2	0.7675816106056532
Ski	Egr2	0.7674976261791392
Irf4	Irf7	0.7674854173276071
Aebp2	Creb1	0.767317909683879
Relb	Ggct	0.7672758450094159
Cux1	Acsl5	0.7671807862082239
E2f1	Cd9	0.7670782056037104
Cic	Marveld1	0.7670457132945954
Arid3a	Alcam	0.766998964539176
Irf8	Ramp3	0.7668784194601699
Klf4	Ulk2	0.7668549215841678
Rxrb	Nedd4	0.7668316713902879
Sp100	Ramp3	0.7668208000023562
Rbpj	Ly9	0.7667176042034708
Bcl6	Cnnm3	0.766693642130907
Bach1	Pde2a	0.7666853315590367
Foxn2	Celf2	0.7666631204560557
Cux1	Stambp	0.7666251279886567
Mafg	Acot13	0.7665892631184278
Foxn2	Vav3	0.7665557439403526
Hbp1	Kifc3	0.7665524456451982
Arid2	Il4ra	0.7665495703647288
Batf	Syne1	0.7664592113413442
Nfil3	Myd88	0.7664364178033604
Foxo3	Mecr	0.7664092709652914
Rel	BC021614	0.7664083286314575
Cic	Alcam	0.7663273675452218
Zfpm1	Ece1	0.7661758450905217
Stat1	Glipr1	0.7660701609750403
Tcf3	Tns1	0.7660672384521926
Nr3c1	Commd9	0.7660342015491789
Irf8	Itpr1	0.7658710428195988
Arid3a	Ppap2a	0.765802744643719
Tcf3	Ankmy2	0.7657945655170446
Plagl2	Sesn3	0.7657214546637552
Zfp707	Chst15	0.7657032507120155
Myb	H1f0	0.7656474784122432
Cc2d1a	Eci1	0.7655913779738556
Ddit3	Rxra	0.7655827766683515
Ahr	Pfkp	0.7655579627848795
Rela	Rcsd1	0.7655286949889407
Egr2	Sertad3	0.7655072788552535
Ash1l	Mllt6	0.7655017190014686
Hmgb1	Rbpj	0.7654052829223639
Creb1	Il1rn	0.7653969998102498
Zfp688	Slc19a2	0.7652086605272388
Rest	Phtf2	0.7651514749547683
Hmgb1	Ms4a4b	0.7651344831733131
Satb1	Adck1	0.7650335795845201
Mafg	Stat2	0.7650012178648607
Bach1	Lbp	0.7649803503845253
Fli1	Eef1a1	0.7649647293601896
Cenpb	Ebag9	0.7649474373916263
Mxi1	Ccbl2	0.7649187234847767
Arid3a	1110057K04Rik	0.7648383195201669
Irf9	Zmat3	0.7648049915160257
Atf5	Cdk5r1	0.7647392831685059
Cc2d1a	Qprt	0.7646441540248433
Zfp275	Dnajc21	0.7646258073359609
Zbtb7a	Lgmn	0.7645419739031742
Bach1	Arid3a	0.764539475141263
Ncoa3	Id1	0.7643836606822744
Ahr	Grn	0.7643773600383263
Klf6	1110007C09Rik	0.7642523934375505
Jun	Hemk1	0.7641126457830154
Bcl11b	Tubb2b	0.7640431708147887
Elk3	Mvp	0.7640274015514036
Smad4	Igf2r	0.7640033544401197
Zkscan1	Eea1	0.7639326244591278
Zfpm1	Ctsb	0.7639199750659258
Hmgb1	Mllt3	0.763886130620707
Drap1	Cnn2	0.7636699370321716
Rbpj	Extl3	0.7636598402929768
Nr4a1	Nfkb1	0.7636439945635919
Klf4	Pycr1	0.7636400774140821
Ets1	Zfp7	0.763562817440059
Phf1	Aldh3a2	0.7635395324952533
Klf10_Klf11	Son	0.7635373054581324
Atf5	Stra6	0.7634338663248896
Zbtb17	Prkd3	0.7634074236950958
Etv6	Ddx51	0.7633027887321466
Fli1	4632428N05Rik	0.763256519514401
Phf20	Tle1	0.7632386521342791
Relb	Ptpn11	0.7630694501356207
Klf13	Tubb2b	0.76306328359936
Nfil3	Nck2	0.7630345831756309
Ddit3	Minpp1	0.763007840759592
Klf10	Gpr83	0.7630056063940387
Nr4a1	Rpn1	0.7629604499372549
Mxi1	Ptger2	0.7629275893936256
Ahctf1	Dlst	0.7628532698763367
Klf7	Epcam	0.7628389853928036
Deaf1	Slc14a1	0.7628036581663563
Irf7	Xpnpep1	0.7627227978144231
Plagl2	Basp1	0.7626890141301106
Stat2	Tox	0.7626831505383641
Runx2	Reps1	0.7624544322218373
Arid5a	Frmd4b	0.7624271302765016
Bcl6	S100a6	0.7624084582710728
Egr2	Maff	0.7623992507567637
Nr4a2	Spata6	0.7622865502042577
Mxd4	Rassf3	0.7622843752552857
Foxn2	Acsbg1	0.7622395018936824
Zfp654	Cltb	0.7622364514941486
Usf2	Klf3	0.7621975020206038
Batf	Arhgap12	0.7621848306791836
Atf3	Klf10	0.7621803370132801
Klf6	Clic4	0.762136592861258
Creb1	Tbx21	0.7619901188645435
Rela	Sepw1	0.7619776566181634
Nr3c1	Nrp1	0.7619749845138857
Kdm5b	Fbxo11	0.7619321466410973
Hbp1	Zfp36l2	0.7619185707764011
Ahr	Atp6v1g1	0.7618776981650683
Nfic	Oxct1	0.761859707035588
Zbtb44	Myd88	0.7617894098600323
Kdm5b	Csf2	0.7617733111210594
Rela	Cxcr5	0.76170940875178
E4f1	Runx1	0.7616672517059573
Irf4	Fbxo11	0.7616584035192591
Arid3a	Sertad1	0.761645387405946
Tcf3	Glcci1	0.7616107403104813
Dbp	Csnk1e	0.7614803576642871
Bhlhe40	Stx1a	0.7614798188363257
Atf6	Kcnmb4	0.7614725325369259
Foxo1	Sh3bp5	0.7614619097557138
Bach1	Slc23a2	0.7614424944173228
Hif3a	Rgs16	0.761254462394334
Bhlhe40	Jmjd6	0.7612254313779419
Egr2	Bmp2k	0.7612216701188191
Cebpb	Lgals3bp	0.7611730945910861
Arid5a	Acsl4	0.7611499842173756
Klf4	Ndrg2	0.7611193530807192
Atf6	Tpm1	0.7610445989824856
Cebpb	Egln3	0.7609995155063336
Dbp	Lpin2	0.760993553958291
Zfp296	Dnajc27	0.7609793932013329
Zbtb44	Dclre1a	0.7609739328077861
Cebpg	Lpxn	0.7609720295081648
Stat1	Batf	0.7608997178619111
Atf5	Max	0.7608752042118336
Elf1	Sars	0.7607319833481367
Pbx2	Rabgap1l	0.7607220038085953
Myc	Ankzf1	0.7607044885484019
Bhlhe40	Prkd3	0.760665090039341
Atf2	Tpd52	0.7606418352984045
Bcl6	Mapk14	0.7606397437602617
Sp100	Rbm15	0.7605376054510736
Zfp35	Vapb	0.7604845161236427
Batf	Me2	0.760284583046024
Satb1	Abcb9	0.7602481875191234
Batf	Pts	0.7602359526113653
Stat1	Dpp4	0.7601409029542887
Ski	Antxr2	0.7601144880002135
Kdm2b	Ncs1	0.7601006262379255
Kdm5b	Atad2b	0.7600625302263152
Zfpm1	Cd86	0.7600510851114161
Atf2	Tsc22d1	0.7600089458154342
Ets1	BC029722	0.7597850614308296
Hmga1	Plac8	0.7597782241986168
Atf5	Trappc10	0.759752695620642
Cux1	Tal2	0.7597300110121223
Hif1a	Ncdn	0.759718257842682
Smad4	Eid1	0.7596804155378514
Pbx2	Ctsb	0.7594961573986374
Rela	Acot13	0.7594872607579322
Mafg	Itm2a	0.7594862336646148
Zfp281	Sh2b1	0.7592573245246741
Pou6f1	4833439L19Rik	0.7590526766576736
Foxn2	Gimap7	0.7590465424313041
Atf5	Piwil2	0.7590357888322498
Aebp2	Icam2	0.7589905212364666
Sox4	Tnfrsf1a	0.7589302124835643
Irf7	Nckap1	0.7589197877056514
Zfp329	Dnajc27	0.758904257170984
Arid5a	Fam83g	0.7588543429071598
Arid2	Gja1	0.7586476832558051
Hmga1_Hmga1-rs1	Got1	0.7585718702945595
Arid3b	Antxr2	0.7585556568987489
Hmga1_Hmga1-rs1	Ppme1	0.7585286536589031
Pou6f1	Epb4.1l2	0.7585108648549685
Batf	Stat5b	0.7584804658751264
Zfp386	Rraga	0.7584792637139611
Hif1a	Lta	0.7583763356759936
E2f1	Tyms	0.7583672678933315
Atf2	Sema4d	0.7582367004499319
Zfp275	Dusp2	0.7582355645920769
Klf6	Ptger2	0.7582007622311638
Skil	Lif	0.7581541902473659
Relb	Sik1	0.7581436647923695
Irf2	Ncf1	0.7581138666964798
Atf6b	Idi1	0.7581123334658425
Runx2	Litaf	0.7580180857296377
Plagl1	Cdk16	0.7580057118383722
Atf6	Cln5	0.7579789159033066
Elk4	Il12rb1	0.7579763761871078
Ski	Dynll2	0.7578692811579152
Cdc5l	Fes	0.757779211901701
Crem	2310033P09Rik	0.7577471678604979
Rreb1	Zfp445	0.7576847977918242
Arid5a	Perp	0.7576546903188717
Stat5b	Ptpn1	0.7575644556603895
Foxo3	Tbc1d14	0.757561723628017
Relb	Gimap7	0.757537889626597
Stat2	BC094916	0.7575117345735463
Zfp275	Ube2v1	0.7574595367054597
Elk3	Ikzf4	0.7571824615884013
Egr1	Ptprs	0.757161631405927
Phf20	Ggta1	0.7571597505389472
Cebpz	Qrich1	0.7571368082952963
Dbp	Fut8	0.7571343406334539
Sox4	Cnot1	0.7571065214665036
Zfp296	Txk	0.7570368347484091
Maff	Adam9	0.75702334663713
Stat2	Pccb	0.7570215132876372
Rela	Wisp1	0.7569166262721768
Egr2	Tapbpl	0.7567631609241915
Trps1	Arhgdig	0.7567542508241181
Smad4	Samsn1	0.7567147726452054
Arid5a	Timd2	0.7566559097084925
Drap1	Flna	0.7566174852900776
Atf2	Exoc6	0.7566088832797231
Arid2	Rbmx	0.7565572965473943
Usf2	Tom1	0.7565456412948305
Tsc22d1	Fcgr2b	0.7565023795992082
Ddit3	Gyk	0.7564718552251226
Fosl2	Spsb1	0.7564424022060491
Atf2	Id2	0.7564069848667571
Zfp202	Jak2	0.7564068588738648
Clock	Gtse1	0.7563902922276469
Hbp1	Tgfbr1	0.7563624765432175
Klf10_Klf11	Clic4	0.7562790781702831
Zbtb22	Ift57	0.756272105980889
Foxo1	Cd1d1	0.7562334057102001
Terf1	Ppme1	0.7561747698548259
Myb	Nln	0.7561322385414238
Ahctf1	Tnfsf4	0.7561016703591918
Irf8	Nfkbia	0.7559975349706708
Rel	Icam1	0.7559896086294907
Elf1	Akr1c13	0.7559271363281643
Arid2	Map3k14	0.7558994867459827
Rlf	Cdk16	0.755743092211616
Klf13	Sugt1	0.7557400310898639
Atf2	Gfi1	0.7557155361967286
Klf10	Acvr1b	0.755685231522832
Irf1	Ddit3	0.7556690950693689
Foxk2_Foxp1...	Lbp	0.7556152453792451
Rbpj	Serpinb9	0.7556145317145323
Sp3	L1cam	0.7556002970419959
Klf4	Slc25a30	0.7555536030010274
Sp4	Tubgcp5	0.7555213946484328
Fosl1	Il24	0.7554799707487716
Cux1	Idh1	0.7554324116218889
Maff	Socs2	0.7553765510922972
Lef1	Ass1	0.7553555896102796
Mxi1	Pcmt1	0.7552873572854514
Fosb	Antxr2	0.7552434486079107
Stat1	Hmgcr	0.7552226389908124
E4f1	Creb1	0.7552066981071794
Tef	Mgll	0.7551884839950256
Zhx1	Jak2	0.7551874751783783
Hbp1	Lrmp	0.755163837273043
Bcl11b	Oxct1	0.7549966402648876
Fli1	Parp6	0.7549626525830584
Zeb1	Dock9	0.7549500483705416
Sp3	Osbpl2	0.7549364483752056
Lyl1_Tal2	Epb4.1l2	0.7548609118343397
Hif3a	Sqle	0.7547247810242693
Srebf2	Lrrfip1	0.7545906453052956
Mtf2	Snx11	0.7545408081152375
Patz1	Ick	0.7545057525941548
Bbx	Pml	0.754447325886162
Nfkb2	Ptger4	0.7544056908660225
Usf2	Mmd	0.7542556515378194
Stat4	Cdk6	0.754115741040247
Ahr	Flna	0.7540687795120902
Gata3	Dnajc21	0.7540216099662538
Clock	Wrnip1	0.7540145575310435
Zfp296	Smyd5	0.7539785200757061
Cggbp1	Gnpda1	0.7539453123041744
Tal2	Isg20	0.7538883792863253
Arid2	Dhrs4	0.7537935195098635
Hif1a	Sertad1	0.7537538436388619
Atf2	Stk4	0.7537506955118103
Zfp53	Tox	0.7535460089995816
Zfp707	Ifngr2	0.7535349963971855
Hmga1_Hmga1-rs1	Phldb1	0.7533876924558309
Foxp1	Enah	0.7532560826180842
Rxrb	Trib2	0.7531817392536966
Zfp707	2310033P09Rik	0.7531570650672176
Pknox1	Siah1a	0.7531569017734996
Erf	Fap	0.7531553850522835
Zhx1	Zadh2	0.7531095442019705
Hif3a	Tyw1	0.7530454527204016
Atf6	Mnda	0.7530444631153084
Klf3	Tmem38b	0.7530273373172331
Deaf1	Tmem38b	0.7529779173080493
Scml4	Cdc42ep3	0.7529586984500203
Rxrb	Rara	0.7529440047977227
Irf8	Ptger2	0.7529415446593625
Pou6f1	Serpinf1	0.7529404099261177
Zfp52	Il2ra	0.7529385648148725
Zbtb7a	Arid3a	0.7528814522926659
Stat1	Igfbp7	0.7528646946052349
Cic	Ninj1	0.7527344485816733
Klf7	Qars	0.7526852682225481
Clock	Thoc3	0.7526572972939678
Arid3a	Csf2	0.7526310919690129
Pou6f1	Chst15	0.7526100953106942
Ahctf1	Mapk11	0.7525943034469045
Zfp644	Ddx19b	0.7525683811063972
Zkscan1	Mllt6	0.7525491911485099
Batf	Ccl20	0.7525191169812429
Nr1h2_Nr1h3	E330009J07Rik	0.752503711219914
Creb1	Angptl4	0.7525018183106746
Mxd4	Sox4	0.7525012137842173
Dbp	Gypc	0.7524588730809417
Zfp202	Plxnd1	0.7524557905895316
Mxi1	Fez2	0.7524551058286041
Bbx	Cxcr6	0.7523864801626821
Ahctf1	Wipf1	0.7523038695867429
Kdm2b	Stra6	0.7521579182499118
Sp3	Edem1	0.7521244073413251
Foxo1	N4bp2l1	0.7521003838988188
Nfil3	Gdi1	0.7520882254807926
Hif1a	Acsl4	0.7520447954722185
Nr4a2	Crtam	0.7519457159357029
Atf6	Pgm2	0.7519288834556921
Myb	9030617O03Rik	0.7519128090914042
Rest	Pmm1	0.7518803023674145
Atf6	Trat1	0.7518408547978784
Nfkb2	Ptpn11	0.7518267537126763
Tcf12	Cep68	0.7518228573627315
Rorc	Cdkn2c	0.7517711884654318
Myc	Tom1	0.7517562980588546
Hsf1	Rraga	0.7517210984361474
Zfp296	Hopx	0.7516739978470587
Bcl11b	Rab21	0.7514994847062929
Egr3	Tlcd1	0.7514820695600334
Fosb	St7l	0.7514259469621551
Elf1	Rpgrip1	0.7513710704767136
Ski	Il15ra	0.7513672345804417
Atf5	Sqle	0.7513620313496991
Atf2	Zscan21	0.7513333561508131
Zeb1	B4galt1	0.7513282051683661
Klf6	Tmem19	0.7513172246900599
Batf	Gdi1	0.7512020621141613
Mbd6	0610012G03Rik	0.7511796954768173
Klf6	Slc16a6	0.7510827754829419
Sp4	Stambp	0.751022969131032
Rest	Stard5	0.7510223012524069
Foxp1	Nedd9	0.7509988518832971
Creb1	Chd7	0.7509796081040258
Srebf1	Mgll	0.7509778131268143
Eea1	Dbt	0.7509687064679293
Nr1h2_Nr1h3	Fez2	0.7508695540455317
Rara	Cdk16	0.7508615775797359
Drap1	Tyw1	0.7507968738198716
Tef	Dusp6	0.7507533978841088
Fosl1	Sra1	0.7506530393438126
Zfp35	Ppp1r10	0.7506403931902135
Klf6	Slc23a2	0.7506271916084755
Cux1	Runx1	0.7505473097454385
Mafg	Lrmp	0.7505417074687559
Cux1	Abcg2	0.7504186957428042
Clock	Aig1	0.7503670301443915
Nfat5	Sult2b1	0.7503536704541183
Crem	Sqstm1	0.7503119190120972
Foxo3	Lgals3	0.75029555779958
Zfp386	Itpr3	0.7502050731243549
Bcl6	Haus8	0.7501097110308627
Mxi1	Pdxp	0.750087088076288
Klf4	Ostf1	0.7499975188708747
Nfat5	Tlcd1	0.7499594469878778
Ahr	Cdkn2c	0.7499460206252286
Dzip1	Tnnt2	0.7499182796218287
Bcl6	Kif3a	0.7498482809355023
Sp100	Spsb1	0.749844795642828
Mafg	Adipor2	0.7498373308506262
Atf6	Lbh	0.7497606522702331
Pknox1	Gzmb	0.7496949267646347
Nfic	Slc39a8	0.7496038936575595
Cic	1110007C09Rik	0.7495536706832617
Creb1	Gem	0.7495446918127295
Ahr	Sh3bp1	0.7495361327457607
Atf6	Heatr1	0.7494583289913723
Zeb1	Chka	0.7494447884584502
Cdc5l	Il12rb2	0.7494108856462319
Foxn2	Exoc6	0.7492571357894937
Klf6	Stx7	0.7492484655025864
Bach1	Plekha1	0.7492472046682919
Fosl1	Haus8	0.7492276171909069
Mxi1	Hspg2	0.7491450111587192
Fosl1	Lsp1	0.7489768387334395
Kdm2b	Ctss	0.7489536030381426
Nfkb1	Fam83g	0.7489357423504263
Zbtb22	H2afx	0.7488586027996009
Myb	Mta3	0.7488535666313285
Relb	Maff	0.7486760420934946
Trps1	Gbp4	0.7486127527883967
Tcf3	Osbpl2	0.7485819339212159
Mxd4	Gcnt2	0.7485487399859505
Satb1	Igfbp7	0.7485338664688783
Hmgb3	Rai14	0.7484240552246885
Lyl1_Tal2	Athl1	0.7484028504126204
Nr1d2	Gcnt2	0.748393553041981
Ahr	Dzip1	0.7483664708893742
Bcl11b	Cox7a2l	0.748366311657243
Runx2	Rasgrp2	0.7483523360803062
Nr1d2	Lta	0.7482859514735885
Klf6	Ly9	0.7482444419824283
Rreb1	Guca1b	0.7482044615093415
Srf	Cebpb	0.7481868237029237
Creb3l2	Nfil3	0.748184031891701
Klf4	Igf2bp3	0.7481716111008165
Zbtb17	Lpin2	0.7480633044479104
Clock	Trib1	0.7480381241991486
Rreb1	Ifit3	0.7480117037006608
Stat3	Trim24	0.7480095660163486
Bhlhe40	Clic1	0.748006222808768
Ikzf4	Ada	0.7479876058698716
Foxo3	Impa2	0.7479447072737992
Zfp688	Phlda3	0.7478882103036455
Gabpa	Tprkb	0.7477985035850561
Pou6f1	Ninj1	0.7476802098640435
Zfp202	D930015E06Rik	0.7476718267324121
Sp4	Osbpl2	0.7476660420254504
Nfatc1	Cpd	0.7476598260024543
Arid2	F2rl1	0.7476472479928773
Atf3	Serpinb9	0.7476368145254275
Ahctf1	Rps6	0.7475966292912003
Cic	Flt3l	0.7475666836208776
Zeb1	Rdh11	0.7475593920477079
Lyl1_Tal2	Oxct1	0.7475574082014166
Nr4a3	Adipor2	0.7475386836244168
Kdm2b	Dpep2	0.7473833111587825
Etv6	Clic4	0.7473614714435876
Stat3	Ppic	0.7471776925822432
Irf9	Ifit2	0.7470957401209246
Arid2	Hemk1	0.7470334316155463
Klf10_Klf11	Csf2	0.7470159690349418
Hmga1_Hmga1-rs1	Tmtc4	0.7469966578635171
Irf4	Rps6ka3	0.7469535561035566
Zfp275	Sptlc1	0.7469482882969319
Zkscan1	Tubb2b	0.746925861497818
Mef2d	Slc35d1	0.7469248453729238
Tcf3	Plxnd1	0.7467764354010887
Cebpg	Trim26	0.7467453438994796
Foxn2	Tubb6	0.7467060563404786
Atf6	Ppp1r10	0.7466989576361154
Hif1a	Idh1	0.7466966881711478
Foxk2_Foxp1...	Ets1	0.7466886800910649
Fosb	Tmem176b	0.7466276239884022
Irf1	Gbp2	0.7466226777131357
Hbp1	Rgs16	0.7465814929697344
Bcl11b	Vgll4	0.7465788054025619
Srf	Emp3	0.7463329544353072
Cenpb	Pdcd1	0.746274654801846
Ets1	Arrb2	0.7462216412232461
Litaf	Tpd52	0.7461915279005631
Arid5a	Itgb1	0.746190098203275
Rreb1	Commd9	0.7461588652734087
Mxi1	Ltb	0.7461376807722673
Bbx	Igf2bp3	0.7460845229237607
Rela	Anxa2	0.7460812736757005
Arid3a	Ptbp2	0.7460748637446941
Dr1	Cep68	0.746073224288538
Foxp1	Cd2	0.7460466754056654
Plagl2	Actn1	0.7460352750761206
Egr1	Itgb5	0.7460009240815169
Arid2	Zfp239	0.7459937786799833
Irf4	Lmna	0.7459455400860773
Nr1h2_Nr1h3	Lbh	0.7459410800598565
Mbd6	Anxa11	0.7459106824966809
Atf6	Il1r1	0.7458656948171685
Cebpg	Zfp36	0.7458366969458621
Atf2	Ldlrap1	0.7458289228759272
Hif1a	Cd47	0.7458040778239966
