TF	Target	Confidence
Klf4	Txndc17	0.5594377547524046
Bcl6	Fez2	0.559332466162445
Cdc5l	Cbx4	0.55917600417558
Foxk2_Foxp1...	Abcg1	0.5589933721716212
Pknox1	Pik3ca	0.5589458910577667
Atf6	Fosl2	0.5588358698080598
Atf3	Capn2	0.5587188683550736
Bach1	Clec2i	0.558568580007963
Srebf1	Qars	0.558468449741599
Mafg	Pigc	0.5584549116493738
Arid3b	App	0.5582895811743511
Jun	Chd7	0.5581757470460215
Jun	Mllt6	0.5580766380927811
Pou6f1	Cs	0.5580403320659657
Atf6	Evi2a	0.5579841069095745
Gata3	Abhd4	0.5579314755029618
Arid3b	Hist3h2a	0.557849805918373
Batf	Abcb9	0.5576607380367693
Stat2	Aste1	0.5576304514813513
Cux1	Ppp3cc	0.5575952366102145
Cebpb	Pkp4	0.5574059354287522
Tef	Itpk1	0.5573998702063129
Cenpb	Thap4	0.5573395607991056
Bcl6	Batf	0.5571762201204773
Atf5	Klf3	0.5570964038235147
Jun	Twsg1	0.5570904132698181
Atf5	Gnptab	0.5570691522544589
Ets2	Rabgap1l	0.5570241946349448
Bcl6	Tax1bp3	0.5568111886020688
Arid3a	Tubgcp5	0.5567520163505757
Foxn2	Ctss	0.5565451798129892
Atf5	Mapkbp1	0.5565393227913209
Arid3a	Maoa	0.5561802584618336
Drap1	Vgll4	0.5561232892968698
Zfp202	Rnf113a1	0.5560961797454267
Foxn2	Hmgcl	0.5560890072740817
Tbx21	Plekha2	0.5560473282564735
Smad4	Dpep2	0.5559804204038516
Cdc5l	Ivd	0.5558791450061744
Hbp1	Per2	0.5558569433392222
Irf7	Nudt4	0.5557759159002225
Zhx1	Nsmaf	0.5556846547166353
Bhlhe40	Chmp4b	0.5556725147611454
Tcf3	Ikbke	0.5554654506318376
Sox4	Gypc	0.555445737861204
Tbx21	Ece1	0.555435892599416
Patz1	Hmgcl	0.5550811495249204
Bbx	Tmem173	0.5549683066835562
Plagl2	Stra6	0.5548463626818134
Arid3a	Vapb	0.5548456992300703
Zfp281	Picalm	0.5547903734424466
Stat4	Gpr146	0.5546932054851041
Nfkb2	Ccr8	0.5546773304573427
Batf	Rab4b	0.5546713347337556
Bbx	Tnfaip8	0.5545279363053371
Batf	Ripk1	0.5545029091208522
Stat1	Stra6	0.5544724783509021
Sp3	Gdi1	0.5544410325900493
Zbtb7a	Sugt1	0.5543813092718781
Hsf1	Cln5	0.5541467883618632
Sp4	Hlcs	0.5538925584742944
Rxrb	Gltscr2	0.5536426739825634
Atf5	Riok3	0.5535556266972892
Cdc5l	Sfmbt2	0.553527149069832
Cux1	Tnfrsf12a	0.5531787525311751
Nfat5	Pgam1	0.5531680524856367
Bcl6	Flna	0.5531455828723046
Tbx21	Tubb6	0.5529198228420267
Zfp703	Serpine2	0.5527801267310197
Ets2	Ostf1	0.5526734045565795
Trps1	Skap2	0.5525849377672303
Bcl11b	Slc19a2	0.5525530880276964
Trps1	Tec	0.5525178715976389
Zfp35	Thoc3	0.552492194938718
Hsf1	Angptl4	0.5524269789209724
Runx2	Csnk1e	0.5523569593332138
Stat5b	Pqlc1	0.5522580886992476
Kdm5b	Ly6c1	0.5522558379716527
Foxn2	Ppp3ca	0.5522050721569358
Rreb1	Isg20	0.5521333014488297
Gtf2ird1	Acin1	0.5521122873242088
Mnt	Wee1	0.552015958141647
Foxn2	Sms	0.551967478471421
Tbx21	Cdk16	0.5518627310007892
Batf	Dgat1	0.5516393236961565
Arid3a	Ms4a4b	0.5516160567735398
Irf4	Ms4a4b	0.551447178940872
Stat5b	Atp11a	0.5514075732954044
Egr2	Arl4c	0.5512263226471076
Bach1	Trat1	0.5511393836208427
Cic	Kctd17	0.5510686304365878
Nfat5	Rcan3	0.5510444094641627
Bcl6	Ahnak	0.5509690754129497
Sp2	Itgb3bp	0.5509664356375447
Atf3	Ppm1d	0.550934447685336
Plagl1	Cebpb	0.5509240800927053
Mbd6	Fyco1	0.5508646344587453
Foxo1	Ptbp2	0.5508577171357586
Sp110	Traf3	0.5508572274634596
Relb	Nfkb2	0.550761248038299
Sox4	Lactb	0.5505429079121217
Cebpb	Gnb5	0.5503929178072104
Atf6	Mcoln2	0.5503797008214878
Relb	Tab2	0.5503438201859644
Atf2	Stk4	0.5502826909484066
Creb3l2	Sema7a	0.5500745745237547
Arid5a	Pdcd1lg2	0.5499972546206764
Atf6	Plekha1	0.5499714621002102
Tcf3	Acvr1b	0.549965990366649
Gabpa	1110057K04Rik	0.5498715121908457
Klf7	Ptp4a3	0.549769803263167
Irf1	Rtp4	0.5495626994932089
Eea1	Larp1b	0.5494545516333664
Ddit3	Akr1c13	0.549406684491607
Egr1	Bnip3	0.5493219595587158
Zbtb7a	Klf4	0.5492905526484876
Cdc5l	Tyms	0.5490985966095205
Etv6	Cstf2t	0.5490928983329177
Rreb1	Tapbp	0.5490663782326235
Arid3a	Phtf2	0.5490449638206846
Hmga1_Hmga1-rs1	Foxo1	0.5490243867165807
Hif1a	Rhoq	0.5486804039231548
Batf	Mta3	0.5485969103199649
Atf5	Padi2	0.548503927757819
Rela	Ypel5	0.5484473030558259
Stat3	Pdcd1	0.5483361962687868
Rreb1	Tns1	0.5482780743794321
Cdc5l	Uros	0.5482702663288868
Clock	Dlst	0.548090678964341
Hif1a	Pgm2	0.5480033138686631
Arid2	Arl4c	0.547690457798671
Myc	Itgb1	0.5475557533840494
Plagl2	Surf4	0.5474107445894164
Atf6	Pgrmc1	0.547358321138627
Klf13	Sun1	0.5473336076287363
Atf5	Ccdc92	0.5472480271676872
Klf4	Enah	0.5471939561454358
Ahr	Lpcat1	0.5470134050568396
E4f1	Cdk5r1	0.546894375989917
Runx2	Slc25a30	0.5468052300443711
Batf	Gap43	0.5467786469698804
Stat4	Fbxo4	0.5467184787377992
Rel	Emp1	0.5467040927589172
Zbtb17	Ppp1cc	0.5466843215457899
Ets2	Gimap7	0.546213970944993
Hif1a	Nfyb	0.5461437298544989
Stat5b	Trib2	0.5459233189440383
Hif1a	Ifitm3	0.5459113904165211
Zfp202	M6pr	0.5457896049456546
Zfp277	Cxcr5	0.5456580483960136
Jun	Ptger2	0.5456348844553651
Klf9	Trib1	0.5456161210116585
Patz1	Gsn	0.5455981224411444
Cux1	Vrk2	0.5455729939486647
Plagl2	Timd2	0.5453627520265866
Klf13	Arrb1	0.5452798337399507
Ahr	Cyp1b1	0.545182434832806
Egr2	Pde2a	0.5448508911709673
Irf8	Parp8	0.5447957409671047
Stat1	Rhebl1	0.5446527506816581
Elk4	Zfp568	0.5443921086369801
Elk3	Hist1h1c	0.5442300639619178
Arid3a	Ccng1	0.5441953332681821
Batf	Itpr3	0.5441905600013162
Nr1h2_Nr1h3	Epcam	0.5441654050427605
Jun	Ctnna1	0.5441259723546147
Foxn2	Piga	0.5440386440031487
Cux1	Hbs1l	0.5439468948249291
Stat3	Vgll4	0.5438956676830163
Srebf2	Traf3	0.5438743824539646
Zbtb7b	Crebbp	0.543773706079193
Cdc5l	Cysltr1	0.543757127420985
Phf20	Bbc3	0.5437558808576958
Creb1	Lgals7	0.5436446540626396
Dr1	Exosc8	0.5435769894848346
Foxo3	Acox1	0.5435192410912784
Bbx	Hsd17b7	0.5433665850428029
Fli1	Lime1	0.5433440068691466
Klf9	Mapk11	0.543123537657015
Klf9	Kdm2b	0.5428726614771546
Mafg	Pcmt1	0.5428623002904691
Satb1_Satb2	Aqp3	0.5427025922594855
Cenpb	Snx19	0.5426801291559497
Batf	Cdadc1	0.5426493522221663
Elf1	Slc23a2	0.5424185480383868
Bhlhe40	Tab2	0.5423961681133321
Zfp35	Brd3	0.5422517488282608
Rreb1	Pknox1	0.5421528320576214
Nfe2l2	Prkch	0.5419994729176656
Elf1	Cd5l	0.5419157439997107
Cenpb	Gtf2i	0.5417496346920296
Rbpj	Mfge8	0.5415539383522034
E4f1	Kcna3	0.5411560753393565
Atf3	Tnrc6a	0.5410637384861419
Egr1	Ralb	0.5408445543364098
Kdm2b	Rpl10a	0.540404621355672
Pou6f1	Pnkd	0.5403704321847298
Stat3	Tnip2	0.5402183078987044
Fli1	Cox17	0.5401941089179099
Egr1	Tyms-ps	0.5401502323646695
Nfkb1	Tnfrsf18	0.5401328757176889
Phf20	1190002N15Rik	0.5401308275172496
Klf4	Ccnd3	0.5401127735416369
Etv6	Icam2	0.5400231373457857
Satb1	Klrd1	0.5400165485369945
Cdc5l	Ms4a4b	0.5400044959528586
Arid2	Eci1	0.5397770363484004
Tcf12	Fes	0.5397063917580918
Elf1	Rab20	0.5396093470976062
Runx2	Pacs1	0.5395195875164301
Runx2	Psph	0.5395053359822897
Creb1	Plaur	0.5394846352534526
Atf3	Ctla2a	0.5393854532862435
Nfat5	Pdcd1lg2	0.5393477179725917
Klf6	Mpzl2	0.5390657490828834
Zfp62	Bpnt1	0.538971919018471
Atf6	Smox	0.5386996968349362
Hif1a	Tfg	0.5386961734668183
Cebpb	Pccb	0.5386854991490249
Bhlhe40	Sh2b1	0.5386592054599901
Erf	Zfp36l1	0.5386493986042558
Zfp277	Wrnip1	0.5386295661670972
Fosl1	Tes	0.5385296337011151
Jun	Kctd14	0.5385249322740533
Bbx	Tnfsf11	0.5383465027012895
Junb	App	0.5383341687523706
Etv6	Opn3	0.5382625808218026
Cebpb	Pxmp2	0.5381732480838302
Tbx21	Csnk1e	0.5381111954914329
Maff	Igtp	0.5379557505943178
Mxd4	Bpnt1	0.5379390782847626
Nfat5	Trps1	0.5378632556113211
Atf5	Prkrir	0.5378606791639781
Hes6	Sav1	0.5378212462534679
Zeb2	Mcoln2	0.5377414954366496
Runx2	Gzmb	0.5377330315479105
Bhlhe40	Sell	0.5376326852780648
Nr3c1	Trappc10	0.5375334010901462
Fosl1	Sirt2	0.5372148442920796
Batf	Chchd7	0.5372031288036749
Zfp445	Hsd17b7	0.5371767290671616
Klf4	Eif4ebp1	0.5371607676658774
Jun	Plekhf2	0.5370845511708859
Cdc5l	Chic2	0.5370821746841863
Sp3	Ascc1	0.5370562535190081
Egr3	Tnfrsf12a	0.5370513416803582
Atf5	Lbp	0.5368662913514555
Egr2	Ehd3	0.5367890457303117
Bcl6	Hmgcl	0.5367804492522442
Atf6	Narf	0.536758985815325
Cenpb	Myo18a	0.5366725107285824
Foxo3	Tbxa2r	0.5366348969019255
Atf3	Ncf1	0.5365561513579502
Ahr	Tnfsf11	0.5363566666148203
Phf20	Pigc	0.5362482925880675
Mxi1	Utp20	0.5362158714150597
Bcl6	BC021614	0.53607433677315
Tcf12	Cyp11a1	0.5357619820081518
Nfat5	Antxr2	0.5355267676622113
Dbp	Dlst	0.5354364500732023
Klf10	Pxn	0.5352260947581229
Hes6	Itpk1	0.5352053724070618
Mga	Stat4	0.5350892472519589
Elf1	Pbx2	0.5349217781964171
Atf3	Pqlc1	0.5346541391892407
Gata3	Rai14	0.5346423043652004
Mef2d	Sirt2	0.5346300602341421
Foxn2	Phlpp1	0.5345772631672925
Zfp688	Ggta1	0.5345211255530835
Klf10	Tnfrsf25	0.534494004031142
Hmgb1	H1f0	0.5344477343311789
Irf8	Riok3	0.5342503938302492
Zfp281	Cdadc1	0.5338735705873462
Gm6710	Dffb	0.5338209041763953
Atf3	Lbh	0.5337811782548683
Ahr	Cd274	0.5335903194372733
Batf	Ctla2a	0.5335138272577755
Elf1	Pgam1	0.5334352838842367
Cdc5l	Eno3	0.533433512530325
Snapc2	Abcb9	0.5331359773181749
Bcl6	Fyn	0.5330627691183201
Cic	Furin	0.533047276165783
Foxo3	Sertad3	0.5330290254870524
Bcl6	Enah	0.5330212118642025
Foxn2	Ms4a6c	0.5329899425519591
Zfp654	Pigc	0.5328424429229723
Ets2	Eid1	0.5327812127946047
Zfp277	Gusb	0.5327718652282251
Clock	Rgs19	0.5326327873519108
Bach1	Ramp3	0.532596548409455
Pou6f1	Runx2	0.5324971312330964
Nfic	S100a13	0.5324950777344042
Irf7	Cox17	0.5324867709224126
Egr3	Chic2	0.5323753736400824
Zfp703	Wrnip1	0.5318489228116039
Cic	Snx10	0.5316988575590083
Phf20	Mpdu1	0.5315490971455366
Myc	Slc39a14	0.5310307567526881
Atf5	Cyp1b1	0.5310230716315271
Zfp654	Fam114a2	0.530873491883467
Zfp202	Cdk5r1	0.5306392715880107
Myc	Aldoa	0.5304871617198796
Klf6	Cdc42ep3	0.5302955009853596
Nr1d2	Tgfbr1	0.5302034812726694
Nr1h2_Nr1h3	Trps1	0.530143304064733
Zfp280c	Traf3	0.5301032514520783
Cdc5l	Piwil2	0.5300188566771855
Arid3b	Gsn	0.5299215354785993
Creb3l2	Dnmt3a	0.5297426773441778
Cic	Foxp1	0.5296418134115852
Hsf1	Mgll	0.5295909128620135
Nr3c1	Cdc23	0.5292578308326477
Elf1	Mmd	0.5292421558091699
Zfp202	Vamp4	0.5290237000444762
Zeb1	Fli1	0.5290106294241512
Cc2d1a	Fbxo18	0.528879509718299
Bbx	Tnnt2	0.5288758148890629
Atf3	Serpinb6b	0.5286421270022992
Zbtb1	Bid	0.5285877257240472
Cux1	Ccl4	0.5284336370314633
Srf	Egr2	0.5280293063531153
Atf6	Ptprf	0.5279185595170128
Kdm2b	Chac1	0.5277932420281164
Atf5	Ethe1	0.5277846398402064
Myb	Cd81	0.527696477829197
Stat2	Ormdl1	0.5276124674110554
Zfp260	Pde2a	0.5275592540281329
E4f1	Atp11a	0.527400236288685
Cdc5l	Lta	0.5273801460208036
Atf3	Dusp2	0.5272838979544113
Stat1	Exo1	0.5270073159031751
Hif1a	Nfil3	0.5269364209815702
Dbp	Hist3h2a	0.526845989460405
Cic	Egln3	0.5268372098830432
Sp100	Tnfrsf1a	0.5267985943372142
Stat2	Ddx19b	0.526561017508792
Plagl1	Arrb2	0.5264739278122335
Sp3	Mapk3	0.5264236744989254
E4f1	Pbx2	0.5263737027398686
Cebpb	Dcxr	0.5263400105002249
Batf	Pik3ca	0.5262776142361232
Ahr	Golm1	0.5262565148317381
Zfp296	Atf6	0.5261968230534229
Elf1	Egln1	0.5261885082697708
Phf20	Glipr1	0.5260705869825347
Egr2	Gtf2i	0.5259508765201464
Stat1	Tspan3	0.5258324990463071
Irf2	Nudt4	0.5255277471290016
E4f1	Ptprc	0.525523374358783
Zfp472	Nudt6	0.525517472074603
Kdm5b	Tom1	0.5254476199379794
Litaf	Ifitm2	0.5253716233530985
Mafg	Ube2v1	0.525317842390402
Tef	Galnt3	0.5250630377463262
Bcl6	Sash3	0.525039869962167
Crem	Prkch	0.5249568267854472
Atf6	Ppm1d	0.5249514292211934
Deaf1	Tpm1	0.5245815031128698
Ncoa1	Epb4.1l2	0.5245449395644115
Zeb1	Sirt2	0.5244704911064897
Cebpb	Ppp1cc	0.5242827043356709
Tulp3	Sdc3	0.5240966804357284
Zfp64	Ddx19b	0.5240378373027652
Gtf2ird1	Impdh1	0.5239347308416218
Rxrb	Rabggta	0.5238859459833369
Klf4	Rps6ka2	0.5238400889963661
Stat5b	St3gal1	0.5238084607173341
Elf1	Kdm2b	0.5237269035685039
Zfp202	Sra1	0.5237027769135076
Mef2d	Zfp36	0.523569309924024
Hes6	Itpr1	0.5234537682207081
Atf6	Heatr1	0.5233749992641521
Erf	Brd3	0.5233267358749923
Atf2	Cebpg	0.5231711839611541
Jun	Klf10	0.5231426697800223
Ncoa3	Mapk7	0.5229949099635314
Mafg	Serpinb9	0.5229009041810535
Mbd6	Nt5e	0.522772659791894
Creb1	Ddit3	0.5227331603437437
Egr2	Tnfrsf12a	0.5226358582730559
Zfp688	Chic2	0.5225048731673831
Elk3	Rnf181	0.5224836073217056
Kdm2b	Exoc6	0.5222271024431206
Cdc5l	Ptger4	0.522217121178709
Zfp277	Nefh	0.5222137990734926
Bhlhe40	Mbtd1	0.5219578549526163
Klf13	A430005L14Rik	0.5219372999743167
Zeb2	Tnnt2	0.5218719456487699
Kdm2b	Fut8	0.521862720941247
Sp4	Cnnm3	0.5218302381818394
Arid2	Galnt3	0.5216588057004754
Tal2	Marcksl1	0.5216287555292
Litaf	Slamf7	0.5216170083551672
Bcl6	Rcan3	0.521584351407655
Elk3	Il7r	0.5213232371897175
Rest	Riok3	0.521223088386306
Ahctf1	Pacs1	0.5212077672705122
Hmga1_Hmga1-rs1	Lpxn	0.5211419674717085
Hif1a	Jmjd6	0.5211043556805701
Klf4	Cd160	0.5208494434753248
Arid3a	Lpcat1	0.5206860003660542
Nfkb1	Rrad	0.5204056108524735
Plagl2	Rap2b	0.520254458895042
Elk4	Ptpn11	0.5201855350078438
Zhx1	Stk4	0.5201206146339855
Nr3c1	Siah1a	0.5200849367913445
Hbp1	Trib1	0.5198425591684515
Klf13	Eid1	0.5198223270750733
Klf10	Kcnmb4	0.5197648661967247
Nfe2l2	Lgals1	0.5197499473509699
Terf1	Itgb3bp	0.5196520724675779
Gtf2ird1	Tsc1	0.5196327388284225
Rela	Fbxo2	0.5194712620474691
Sp3	Sla2	0.5193638223544472
Fli1	Txk	0.5192533614389814
Klf3	Nsmaf	0.5191579633915189
Hif1a	Nckap1	0.5190547911623964
Ets2	Acss1	0.5189634344723335
Klf9	Ndrg1	0.5187020228925872
Rela	Wisp1	0.5186869949011526
Atf5	Phlda3	0.5186839675076204
Creb1	Anapc1	0.518290166066335
Fos	Cyth1	0.5182011139433426
Zfp526	Sugt1	0.5181949946197946
Zfp329	L1cam	0.5181606909133853
Nfkb1	Cish	0.518113355146921
Atf5	Ddr1	0.5180647262551934
Gabpa	Fam83g	0.5180517655363773
Bcl6	Timd2	0.5177416551246055
E4f1	Cstf2t	0.5176714257802661
Relb	Ankzf1	0.5176629033686728
Fli1	1110057K04Rik	0.5174249696319673
Nfkb1	Pmepa1	0.5173703959148507
Zeb1	Prkca	0.5173106165075928
Ahr	Minpp1	0.5172938253828914
Arid3b	Pacs1	0.5171351385815914
Runx2	Celf2	0.5170991103331204
Arid3b	Lif	0.5170855872898128
Runx1	Atad2b	0.5170515416414183
Plagl2	Stard5	0.5169451146212058
Jun	Sdcbp2	0.5168145019919721
Bcl11b	Higd1a	0.5167568611492842
Lyl1_Tal2	Srxn1	0.5166020580531283
Zfp703	Sema4a	0.5165666292781018
Elf1	Bcl2l1	0.5162760667690256
Hif1a	Mxi1	0.5162329100801549
Sp100	Ppic	0.5161359803796066
Plagl1	Igfbp4	0.5160893585188091
Sox4	Kdm2b	0.5160178689098368
Ahr	Mdn1	0.5159330519013823
Nfat5	Rab8b	0.5159280475187297
Zfp688	Gne	0.5159206894975055
Pknox1	Dzip1	0.515899744145349
Arid3a	Eea1	0.5158058844516902
Atf6	Traf6	0.5157840662874467
Cux1	Nucb2	0.5156908957494468
Nfkb2	Rbpj	0.5156331642008456
Atf3	Naca	0.5155989919216157
Cebpb	Socs2	0.5155964457347888
E4f1	B3gnt2	0.5155943933675168
Klf10_Klf11	Itpr3	0.5153215523330268
Phf1	Mfge8	0.5153205153279383
Zhx1	Bbc3	0.5153158468492192
Ahr	Rgs16	0.5152322576430548
Atf2	Naga	0.5151185292836931
Zkscan1	Pdcd1lg2	0.5147198333363996
Ankzf1	Marveld1	0.5145733550213912
Zhx1	Ifnar1	0.5145436982939375
Bcl6	Slc39a8	0.5145386107331564
Bach1	Rtn4	0.5145236380742987
Sp2	Ptprcap	0.5145210280770258
Cdc5l	Cd96	0.5144320837365977
Bcl6	Tsc22d3	0.5140568743876917
Atf2	Lgals7	0.513877699959532
Mtf2	Slc35d1	0.5138479949071277
Cebpb	Ifit2	0.5135831338770653
Kdm2b	Pim1	0.5135490680092919
Atf3	Socs5	0.5135387116311603
Elf1	Slc39a14	0.5134658896340447
Cenpb	Ptprcap	0.5134140237192988
Irf8	Fap	0.5131751298766836
Sp100	Chst15	0.5131699439743527
Arid3a	Fundc2	0.5131515686957614
Arid2	Wee1	0.5131263643084412
Smad4	Id2	0.5130850035958403
Klf13	Bcl2	0.5130513187883035
Gabpa	Rpl36al	0.5129231900548147
Creb3l2	Rgs16	0.51286096049152
Atf6	Tom1	0.5128544938012283
Tbx21	Ggta1	0.5127657877154087
E4f1	Mbp	0.5126304448124739
Jun	Ncoa1	0.5125152566256093
Elf1	Rfwd3	0.512436539025227
Jun	Ddr1	0.5122022754924034
Ahr	Bid	0.5120375213948758
Tbx21	Rbpj	0.5120184077559253
Zfp296	Il15ra	0.5118429753136888
Etv6	Gusb	0.511820796932462
Arid3a	Acad9	0.5117110185171263
Crem	Fbxw2	0.5115477394273917
Atf3	Ripk2	0.5115211740939923
Bbx	Flot1	0.5115029164050162
Bcl11b	0610007P14Rik	0.5114782974263674
Bcl6	Procr	0.5108096026655033
Sox4	Celf2	0.5107111985867316
Ahr	Ecd	0.5104017787937689
Batf	Ehd4	0.5103649577527645
Mga	Athl1	0.5103192193532378
Gm6710	Ormdl1	0.5102116696768831
Zfp277	Pacsin1	0.5100721282424268
Ankzf1	Mvp	0.5100184496740798
Atf5	Plod3	0.5099719387688598
Runx2	Pou2f2	0.5098030795554144
Cebpb	BC021614	0.5097927725402771
Bcl6	Ier3	0.5095630772210069
Klf9	Zfp36	0.5095018430299608
Atf3	Ptprj	0.5093138017479482
Zfp526	Rpl24	0.5093040300807429
Fosb	Hspa4l	0.5092950177161293
Tal2	Cdk5r1	0.5092664817797365
Atf5	Plod2	0.509150559777281
Arid5a	Chac1	0.5091499380129203
Atf6	Adarb1	0.5091380852265524
Sp3	Cdc25b	0.5089018660515885
Bcl11b	Tubb2b	0.508893561061031
Atf2	Gtf2i	0.5085736234102376
Maff	Tns1	0.5085403901248453
Hif3a	Il12rb2	0.5084702504262595
Jun	Chm	0.5084066572514834
Atf6	Mdn1	0.5083519915042322
Klf7	Ier3	0.50811646968702
Tbx21	Plekhf2	0.5078441787294861
Tbx21	Chst15	0.5076641445077297
Zfp296	Bcl2l1	0.5076600929066133
Aebp2	Mafg	0.5075615242606553
Atf3	Ptpn2	0.5075131806983668
Zbtb1	Bcl2l11	0.5073008644173822
Bcl6	Stab1	0.5072914221188276
Cebpb	Casp6	0.5069975576404755
Nfe2l2	Ltb	0.5069484966289018
Atf6	Tnni1	0.5068343919520748
Irf4	Tcf12	0.5066350303836005
Deaf1	Rasgrp1	0.5066033352633466
Bcl6	Atp6v1d	0.506483450087976
Fosl1	Mgst3	0.5063263125354498
Creb3l2	Zbed4	0.5062643530309103
Bach1	Ifi203	0.5061599395875612
Rela	Nucb2	0.5059841887805543
Crem	Scml4	0.5058180535406069
Smad4	Tnfrsf25	0.5057982858425487
Kdm2b	Mafg	0.5055267951902152
Aebp2	Wwp1	0.5054913597012425
Cdc5l	Gyk	0.5054601232569861
Stat4	Map3k8	0.5054137416125808
Atf3	Qprt	0.5054066855087873
Stat1	Cd47	0.5053560635544175
Irf4	Phtf2	0.5052848903434706
Bhlhe40	Bcl3	0.5052236048995495
Fli1	Nfil3	0.5051735137267226
Runx2	Gimap7	0.5051450517887517
Foxn2	Pts	0.5050977955188143
Egr3	Ikbke	0.5050126805062924
Cenpb	Ercc5	0.5049896322368737
Kdm2b	Lrrc59	0.5049874356281732
Jun	Casp6	0.5048898044838555
Smad4	Hist1h1c	0.5048409086215502
E2f1	Dhrs4	0.5048384052295953
Cdc5l	Mllt3	0.5048187740026557
Ncoa3	Tiparp	0.5047000741199743
Bhlhe40	Pxmp2	0.5045805676181965
Snapc2	Cebpg	0.5045237068218725
Tcf12	Ubiad1	0.5044739612193028
Mef2d	Txk	0.5042579281387736
Stat3	Gbp2	0.5041911000683166
Ets2	B4galnt1	0.5039968640018848
Egr2	B4galt1	0.503973159348819
Bcl11b	Rab21	0.5038913927762687
Stat5b	Dynll2	0.5038627816109704
Arid3a	Hsd17b7	0.5036223985667999
Bcl6	Znrf1	0.5036068892862129
Satb1	Extl3	0.5034755582140182
Nr4a1	Ubiad1	0.5033210845144134
Gfi1	Fam3c	0.5033062914254616
Rora	Tec	0.5032582426379348
Ahr	Itm2a	0.5032072378023633
Bcl6	Mapk14	0.5031516963851868
Ahr	Slc3a2	0.5029756653032931
E4f1	Zfp36l1	0.5029410010197145
Cebpb	Fap	0.5029236886592294
Zfp688	Abhd4	0.5029141748052612
Egr2	Pdlim4	0.5028624607215237
Zfp280c	Rreb1	0.5028460580499466
Gata3	Ero1l	0.5028021739958218
Foxn2	Pmepa1	0.5027480361157717
Bcl6	Aqp3	0.5027472067133623
Arid5a	Dtl	0.5026759785982188
Atf2	Gltscr2	0.502471083981291
Mafg	Nt5e	0.5024140486892474
Zbtb7a	Kdm2b	0.5023529163432063
Ets1	Dffb	0.5020809506023198
Atf2	Ramp3	0.5019994802280524
Bcl6	Aes	0.5019224155467528
Runx2	Gabbr1	0.5018553538558936
Srebf1	Dhcr24	0.5018469187894394
Atf2	Ptpre	0.5018442173125213
Eea1	Brd3	0.5017271817529053
Atf6	Casp3	0.5017214172263471
Ankzf1	Rab4b	0.5017001921948763
Crem	H2-Eb1	0.5015377265151899
E4f1	Pde8a	0.5013992836031071
Sp100	Galnt3	0.5010768848797298
Bcl6	Lgals3	0.5009146660630392
Atf6	Tnip2	0.5008330042982165
Hif1a	Ddr1	0.5006214849622492
Foxo3	Igfbp4	0.5006168119306651
Satb1	Rnf19b	0.5003571173754575
Pou2f2	Gadd45g	0.5001910366436061
Nr4a2	Cd96	0.5000358437267849
Dr1	Tmem38b	0.49997290671925765
Batf	BC021614	0.4999001193146686
Ahctf1	Smpd4	0.4997530699522872
Ddit3	Dhrs4	0.4997078423629142
Atf6	Txndc17	0.49958243014735815
Atf3	Ptprf	0.49953713711076897
Nfatc1	Hook2	0.4994724561714107
Creb1	Nr4a3	0.4994068309866323
Bcl11b	Mboat7	0.4993733806974513
Ahr	Chst15	0.499337411643183
Egr1	Adam10	0.4992776289669951
Deaf1	Eps8l1	0.4992332721383651
Hif1a	Gla	0.4990159624459648
Atf5	Slc39a14	0.49901572689983753
Cux1	Impa2	0.4989750298100749
Cdc5l	Rxra	0.49893175550861335
Elf1	Rpp14	0.49891980628259136
E2f1	Trim24	0.4988924328034947
Irf4	Zscan21	0.49874995755213136
Bcl11b	Hmgcl	0.49866996598995084
Atf5	Tubb6	0.49861891659239754
Zfp688	Acad8	0.49853814150651643
Erf	Ccr8	0.49851481384553986
Drap1	Spn	0.4984842680483127
Bbx	Ski	0.49838075606236987
E4f1	Ebag9	0.4983773978731769
Cic	Ctla4	0.49837470711763787
Foxn2	Myb	0.49837105523263847
Aebp2	Cd44	0.49819876708390987
Hif1a	Pdxp	0.4980482797581999
Foxn2	Helb	0.49795837278023425
Nr3c1	Cd70	0.497889645776604
Atf3	Cdc25b	0.49785878315758403
Atf5	Cdc42ep3	0.4978055789124164
Cic	Arid3a	0.4976272889153306
Fosl1	Serpinf1	0.4975959466633789
Bcl11b	Ing2	0.49696459739860577
Cdc5l	Zfpm1	0.49679195268710785
Rel	Afp	0.4965970198290157
Junb	BC094916	0.49654264143377547
Klf4	Tcf25	0.49654226016512903
Ets2	Gtf2i	0.4965326049396702
Phf20	Dcxr	0.4963169139538173
Hmga1_Hmga1-rs1	Phldb1	0.49613170767441706
Mtf2	Igf2r	0.4960023820695072
Mxi1	Rorc	0.4958058940916551
Zfp703	Batf	0.495797771471707
Jun	Map4k4	0.49576549439378714
Cenpb	1110057K04Rik	0.49575306057490254
Arid3b	Ctss	0.4957074859504066
Zfp329	Parp6	0.49565611605462123
Gfi1	Slc19a2	0.495502702767587
Ets2	Sfmbt1	0.49540063622176445
Bhlhe40	St7	0.49539312782313216
Bcl11b	Dyx1c1	0.49534861697744337
Cdc5l	Ggct	0.4952725280711665
Bcl6	Ctnna1	0.4951893953756804
Stat3	Tbc1d14	0.4951074173878821
Bcl6	Ecd	0.4950098820693726
Klf4	Arid3a	0.49496327415405594
Stat1	Wdfy2	0.4949079424879851
