TF	Target	Confidence
Irf4	Max	0.6071935359358109
Mxi1	Tnfrsf21	0.607135140590522
Bhlhe40	Pde2a	0.606690287510121
Hif1a	Sap30	0.6066257301404572
Egr3	Smyd5	0.6062244741046507
Fos	Trpv2	0.6048322187422999
Bhlhe40	Tnk2	0.6037879438021033
Batf	Qtrtd1	0.6022766698861646
Foxo1	Vps37b	0.6018653275087911
Trps1	Gpr65	0.6018235725680442
Sp2	Fau	0.6016015666936612
E2f1	Tyms	0.6014457100731148
Klf4	Ndrg2	0.6012414832353814
Rela	Frmd4b	0.6010826296986117
Elk3	Itpr1	0.6006722902654201
Irf8	Tapbp	0.6004772002829319
Cdc5l	Utrn	0.5996814756872164
Cebpz	Acin1	0.5995528026072012
Nr1d2	Il17a	0.5990736541078105
Foxk2_Foxp1...	Itpr3	0.5989131502827616
Zfp568	Tubgcp5	0.5988178812334572
Hif1a	P4hb	0.5986434823192264
Stat3	Etv6	0.5986094866069893
Batf	Plod2	0.5986048907609621
Cebpb	Rabggta	0.5968558301841556
Irf7	Sf3b3	0.59654472614845
Irf4	Lmna	0.5959736264852259
Mafg	Chchd7	0.5959638314102882
Cux1	Stk39	0.5957561055964798
Etv6	2310033P09Rik	0.595680080515812
Pou2f2	Flot1	0.5951861227821899
Fos	Tubb6	0.5950828681050913
Pou2af1	Hist1h1c	0.5944281746953174
Batf	Ahnak	0.5941659940482834
Egr3	Sf3b3	0.5936930717964091
Lef1	Eea1	0.5936298232008265
Egr2	Arrb1	0.5936289474501992
Klf9	Egr2	0.5931373885159874
Egr3	Fbxo11	0.5930451332711023
Elf1	Pigb	0.5928243590573677
Bbx	Il10	0.5926944846418618
Zfp281	Acin1	0.5925330259272128
Klf4	Cd47	0.5915807788969287
Zfp202	Vamp4	0.5912076012304974
Cebpb	Nrp1	0.5904228113383645
Cux1	Asnsd1	0.5900570309381038
Mafg	Fundc2	0.5900150565442351
Zeb2	Rnh1	0.5895169425361553
Foxn2	Cbx4	0.5893596898141558
Batf	B4galnt1	0.588844876017161
Bhlhe40	Ctsw	0.588651079134261
Ikzf4	Eea1	0.5884635995533529
Elf1	Tspan2	0.5883784381469893
Klf7	Ddit4	0.5883270412633745
Myc	Pigb	0.5879184963841554
Cic	Plod3	0.5876590486019113
Klf4	Rras	0.58756617887412
Irf8	Serpinb9	0.5872869998693844
Klf4	Dazap2	0.5867001405832338
Egr3	Skap2	0.5864731660994019
Foxk2_Foxp1...	Acp5	0.5861903911990716
Zfp281	Nfat5	0.5859565223002654
Bhlhe40	Sh2b1	0.58516701767551
Zfp280c	Pigb	0.5850948544922794
Foxp1	Pacsin1	0.5848637198605788
Klf6	Tubb2b	0.5842595851714778
Cdc5l	Mllt3	0.5840377647841282
Klf4	Ethe1	0.583978062880397
Tulp3	Il2ra	0.5839614011030946
Bhlhe40	Ncoa1	0.5835050868401526
Nr1d2	Aqp3	0.5833962272264859
Zfp568	Dclre1a	0.5818892892141474
E2f1	Adam10	0.5810467359798311
Elf1	Slc25a30	0.581009067167821
Klf3	Nek6	0.5807016730514584
Zeb2	Plekho1	0.5806796573172414
Irf9	Pfkp	0.5806326676468148
Egr3	Atp1a1	0.5804998141157203
Cux1	Dhcr7	0.5793063599209146
Cc2d1a	Tyw1	0.5792043994676369
Arid2	Ctla4	0.5785815452016595
Crem	Cxcr4	0.5776836780549768
Drap1	Gmfg	0.5776519791058551
Rela	Sra1	0.5776319617827721
Batf	Anxa2	0.5763107106139866
Bhlhe40	Usp22	0.5762976930046981
Fli1	Antxr2	0.5759566106747686
Bcl11b	Klf3	0.5753700849633314
Atf5	Slc4a8	0.5747353111690778
Zeb2	Sytl3	0.574472845268998
Drap1	Prf1	0.5744429806932825
E4f1	Egr2	0.5740672559157876
Bcl11b	Tmem43	0.5736434638137121
Fli1	0610012G03Rik	0.5730963843410741
Fli1	1110007C09Rik	0.5726127533121317
Nr1d2	Ccl20	0.5725268693008492
Hif1a	Hk1	0.5724226012869149
Klf4	Pstpip1	0.5723424427970232
Foxn2	Ptprc	0.5723107923706521
Jun	Clec2i	0.5720083532050386
Klf4	Rcan3	0.5718772367067191
Cic	Jak3	0.5718623834784973
Batf	Myo18a	0.5717088639467334
Plagl1	Nr4a3	0.5716651857476329
Cic	Cyp1b1	0.5714070242523287
Junb	Tle4	0.5714051496389949
Stat2	Rel	0.5712918406324095
Klf4	Sla2	0.5711468147382041
Batf	Dctn4	0.5704362894801445
Zfp35	Mmachc	0.5698075737320418
Batf	Arhgdig	0.5690523768211129
E2f1	Anapc1	0.5686480708761441
Zfp35	Dhrs4	0.5684962954232908
Zbtb44	Fli1	0.5683971134730996
Patz1	Cdk6	0.5682310505261015
Bhlhe40	Ccrn4l	0.5670923883778365
Nr4a2	Ms4a4b	0.567065378690896
Ski	Cyth1	0.5669573593393344
Irf9	Gpr146	0.5669352416150681
Elf1	Vegfb	0.5668719443455918
Elf1	Ppcdc	0.5665351121589852
Bcl11b	Sh2d3c	0.5664283073216938
Batf	Gmfg	0.56541908763161
Topors	4833439L19Rik	0.5653602076937394
Atf6	R3hdm1	0.5648485766719211
Elk3	Il7r	0.5642987215226376
Egr3	Dph1	0.5642296712424121
Elk3	Wdr1	0.5642290590191534
Crem	Cd7	0.5640105769370942
Creb1	Anxa2	0.5638776422814334
Cic	Agpat3	0.5637827730413656
Nfkb2	Xpnpep1	0.5636413004046696
