E2f1	Golm1	0.9823808620685939
Cebpg	Golm1	0.9593559671459952
Bach1	Golm1	0.9492010269692532
Batf	Riok3	0.9470610452352766
E2f1	Riok3	0.9464688497222091
Batf	Spry1	0.946262247251306
Nfic	Dusp6	0.9086644973121181
Ahctf1	Tfg	0.9076918976798973
Ikzf4	Anapc1	0.9056927084645213
Zfp568	Dusp6	0.897079893877605
Ddit3	Emb	0.8953163517567745
Cic	Golm1	0.8884525460761502
Bcl11b	Golm1	0.8849510117723944
Arid2	Psph	0.8812085241129405
Foxo3	Riok3	0.8781981774053181
E2f1	Anapc1	0.8730855228337465
Foxo1	Dazap2	0.8720598994016665
Tal2	Gsn	0.8680583244756874
Hif3a	Gsn	0.8662622806129872
Kdm2b	Dusp6	0.8602282769425903
Arid2	Armcx2	0.8574504811033874
Rela	Sh2d3c	0.8572073534680759
Sp4	Golm1	0.8569266766945468
Batf	Papss1	0.855367864400223
Myb	Gja1	0.8465704235548375
Stat3	Ddr1	0.8418048811528507
Atf3	Golm1	0.838826779793457
Tal2	Armcx2	0.8385946197512123
Arid2	Plod3	0.8364552544120745
Klf4	Aldh3a2	0.8345090078590826
Cic	Gja1	0.8340434478095244
Batf	Emb	0.833463024851466
Eea1	Armcx2	0.8277709895136228
Ahctf1	Plod3	0.8275070654911905
Zfp35	Golm1	0.8265113946924731
Foxo3	Aldh3a2	0.8212978190919662
Arid5a	Golm1	0.815191910094694
Zfp51	Golm1	0.8146855363801069
Zfp202	Ube2v1	0.8091652846000806
Atf5	Riok3	0.8071116634900164
Klf10_Klf11	Aldh3a2	0.8070863410164137
Zfp426	Armcx2	0.8056101223790583
Fosl1	Gsn	0.7945788138923005
Fosb	Gja1	0.7872166575716819
Zfp703	Tfg	0.7866839155567524
Nfkb2	Dazap2	0.7856829192508779
Jun	Sh2d3c	0.7827162530023449
Bhlhe40	Dhrs1	0.7797808219673605
Jun	Gja1	0.7796024968953179
Kdm2b	Golm1	0.7760524129062182
Pou6f1	Spry1	0.7760109728314124
Irf4	Armcx2	0.7703868279929161
Plagl2	Dusp6	0.7693088398161789
Mxi1	Anapc1	0.7669505982623683
Gata3	Armcx2	0.7647185543925832
Zfp296	Tfg	0.7645292964391309
Kdm2b	Armcx2	0.763115295793363
Irf7	Anapc1	0.7619194008273691
Irf1	Ddr1	0.7541866046700093
Cebpb	Emb	0.7531789116541674
Fosl1	Tfg	0.7525660569878018
Foxo3	Gja1	0.7500993575242998
E4f1	Slc38a1	0.749976473862914
Hif1a	Golm1	0.7464389603630557
Satb1	Ddr1	0.7428888144631298
Mxi1	Gja1	0.738524674089369
Arid5a	Psph	0.7371017823117754
Mafg	Papss1	0.7330183068121924
Hbp1	Spry1	0.727663419076014
Creb3l2	Slc38a1	0.72576920982656
Cenpb	Armcx2	0.7224583321021218
Ets1	Dhrs1	0.7222279010618698
Ets2	Dusp6	0.7190308977195341
Atf3	Ddr1	0.7151930332834324
Atf5	Slc38a1	0.710543585506878
Zfp91	Psph	0.7102746138541781
Nfe2l2	Tfg	0.7085936736863175
Nfkb1	Riok3	0.7061437798963521
Deaf1	Golm1	0.7060881745369718
Arid3a	Gja1	0.7046513160346006
Atf3	Anapc1	0.7043649987651416
Clock	Anapc1	0.7039243385539787
Foxo1	Armcx2	0.7020742047553905
Patz1	Golm1	0.7010173771545352
Ahr	Riok3	0.7006945093779782
Atf5	Plod3	0.700253115058217
Rel	Tfg	0.6996285290965099
Nfil3	Tfg	0.699410924526225
Sp4	Anapc1	0.6966544928222853
Elf1	Anapc1	0.6964066630822666
Hmga1_Hmga1-rs1	Psph	0.6934206298726782
Scml4	Dusp6	0.6847804763208283
Kdm2b	Anapc1	0.6815375173401819
Tulp3	Tfg	0.6788585100508955
Litaf	Psph	0.6777875998733884
Atf3	Dhrs1	0.674795151119602
Zfp426	Dusp6	0.6715847794904477
Fosb	Gsn	0.6689547567573453
Klf7	Papss1	0.6676026918252784
Nr1h2	Anapc1	0.6664776203715205
Lyl1_Tal2	Gsn	0.6568800732799799
Rbpj	Riok3	0.6539544569771059
Patz1	Dusp6	0.6535585639767387
Zfp644	Dhrs1	0.6531311136467637
Ahctf1	Sh2d3c	0.6519473550434478
Zfp277	Gsn	0.6479689921395735
Foxp1	Riok3	0.646462617532555
Zfp64	Aldh3a2	0.6463021561909891
Atf5	Gja1	0.6457398521151414
Klf7	Psph	0.6439085381207166
Arid2	Spry1	0.6418337733412418
Zhx1	Dusp6	0.6416744183142424
Hmgb3	Golm1	0.6386875559228264
Nfat5	Spry1	0.6373061001371545
Dbp	Armcx2	0.6341774542731018
Hif1a	Psph	0.6332754784024628
Bbx	Golm1	0.6320506114146649
Bcl6	Sh2d3c	0.6286007713519285
Cic	Plod3	0.6277557178717912
Clock	Papss1	0.6250522780179868
Phf1	Aldh3a2	0.6205694239102473
Zfp202	Riok3	0.6169939261875745
Zfp296	Armcx2	0.6108479944564529
Fosb	Dazap2	0.6100797410494895
Hmgb3	Ube2v1	0.6044511086149271
Smad4	Papss1	0.6017778959186033
Arid3a	Spry1	0.5942112356636711
Zfp574	Dusp6	0.5940483268149843
Zeb1	Emb	0.5911549492567846
Elf1	Dusp6	0.5906797376968931
Zbtb22	Ube2v1	0.5905511876446454
Nr1h2	Golm1	0.5844025613057601
Foxn2	Armcx2	0.5824981339471813
Bbx	Armcx2	0.5791470496424587
Bbx	Ddr1	0.5766929142168878
Egr2	Spry1	0.5766053677052219
Atf6	Riok3	0.5738225066916778
Rorc	Slc38a1	0.5715892253902124
Elk3	Aldh3a2	0.5684948676375572
Ahr	Emb	0.5594489822002602
Cux1	Papss1	0.55930276318065
Pbx2	Gja1	0.5592971361533845
Arid2	Dazap2	0.5588642553479966
Arid5a	Papss1	0.5583840060881841
Hif3a	Sh2d3c	0.5568829166713427
Bcl11b	Anapc1	0.5500328883837905
Klf3	Gsn	0.548195733785125
Creb3l2	Dhrs1	0.5462634698154218
Klf10_Klf11	Sh2d3c	0.5458363587141077
Cux1	Dusp6	0.5447430498271741
Nfil3	Spry1	0.5446506012355793
Nfkb1	Sh2d3c	0.5425343688748843
Zfp703	Emb	0.5420193090341463
Snapc2	Tfg	0.5415990543088021
Zfp62	Armcx2	0.5393489661952905
Zfp52	Slc38a1	0.5350629597309506
Mef2d	Emb	0.5331643300648657
Irf9	Slc38a1	0.5312196222068037
Zfp202	Ddr1	0.5294655297527959
Zfp386	Emb	0.5278309570479469
Relb	Armcx2	0.5239650782096754
Rxrb	Psph	0.521561401470729
Zfp526	Dhrs1	0.5213811446812118
Batf	Dhrs1	0.5196698989319073
Hmga1_Hmga1-rs1	Gja1	0.5193925201073724
Hes6	Dazap2	0.5184631070375099
Arid3a	Dazap2	0.5129965078121672
Cdc5l	Gsn	0.5126054935796516
Egr2	Gsn	0.5102378677063197
Bbx	Emb	0.5080396562556683
Fosl1	Dhrs1	0.5072918041040744
Atf2	Slc38a1	0.5043040350723332
Fosl1	Ube2v1	0.5031683863533554
Zfp386	Papss1	0.5030085954950232
Zfp329	Dusp6	0.49977328166146395
Ets2	Dazap2	0.4992950049425825
Tef	Armcx2	0.4970714641019536
Klf6	Golm1	0.4970585434872502
Cenpb	Anapc1	0.495800271669406
Zfp386	Spry1	0.49429516809187624
